duration,protocol_type,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,failure
30,1,1081,2618,1,1,1,5,1,0,2,11,73,0.046557738049785136,0.008350358300686589,0.9075062746400424,0.014792804494715529,0
491,2,88083,445,1,7,0,11,4,0,6,266,6,0.9999968666470036,0.691510082332452,0.381638665036702,0.7233697489899542,1
19,1,4267,1577,0,2,1,5,0,0,3,346,505,0.06702765034711515,0.09546157695505206,0.9426079811165876,0.054132143527799076,0
153,1,53315,336,0,5,4,13,3,0,41,465,28,0.5702038682299345,0.5793351318113645,0.3698475007673523,0.914744396635851,1
2,0,127,2974,1,2,1,5,1,1,4,235,439,0.005969668463837042,0.01917426735582708,0.9472350963413996,0.07615908430547176,0
49,1,19411,63,0,4,2,10,8,1,41,504,19,0.7130320089232318,0.46830977213687613,0.2898527840940744,0.8462926063300535,1
33,0,1025,1158,1,0,0,4,1,1,3,205,4,0.09977781347610139,0.08376057556111398,0.9710041621467191,0.041376555399554454,0
500,0,27759,171,1,4,0,15,4,0,16,453,10,0.9722253387308057,0.3372907674195703,0.07258194584994962,0.867700205196378,1
3,2,840,268,1,0,1,8,0,0,3,257,222,0.025205243439918004,0.05406953483018689,0.8566661592292997,0.0029911705157420923,0
39,1,956,3423,1,1,0,5,1,1,1,188,229,0.025305772781531444,0.0005181002108857746,0.8128989381507935,0.08682483361365655,0
46,2,1890,1208,1,2,1,4,0,0,3,24,441,0.04165707819775105,0.04274321014526015,0.9212841896565166,0.048907223302222996,0
98,0,12846,311,1,2,2,21,5,0,40,356,43,0.7352119134105423,0.5998004384797498,0.16121179931882215,0.9120838592559766,1
544,2,35842,356,1,3,1,8,3,0,22,419,22,0.5189806356146568,0.5105032359274755,0.015688362969604963,0.7319662051373875,1
15,0,2480,3336,0,1,0,9,0,0,3,346,439,0.05117781883199135,0.0012791127667716507,0.8261194108469332,0.05922431526962903,0
0,1,2552,3360,0,2,0,6,0,1,1,172,83,0.07414922158574659,0.09121850863982298,0.8446712375214087,0.011453799389247434,0
58,0,1135,1773,0,0,0,2,0,1,4,168,207,0.05151805466495556,0.08779455767201465,0.8012388559993998,0.08394708552829815,0
18,2,3293,1836,0,0,1,4,0,0,0,382,329,0.02417046373975179,0.034805887975785724,0.8793532766634266,0.046296454618715524,0
26,2,3490,2536,1,2,1,0,1,0,2,346,219,0.02220553872582224,0.06979005517893076,0.9582570661966674,0.026075100431796394,0
5,2,2602,2138,1,0,0,4,1,0,2,147,195,0.03766691120021692,0.05985525248720339,0.8779120815400733,0.0480532211830223,0
48,0,4118,730,0,0,1,7,1,1,0,157,500,0.0746023924592824,0.028413588178575366,0.9920761385985464,0.017696008246852402,0
190,1,25994,139,1,2,3,9,7,1,41,340,47,0.9297126333668119,0.9718036572538733,0.07184228531893654,0.564344594879898,1
5,1,4769,495,0,2,0,0,0,1,0,364,290,0.039789137886833525,0.015837965828177602,0.872947847266904,0.015487036807474142,0
103,2,71368,137,1,0,3,8,6,0,14,278,16,0.9853751343242309,0.5284884579731003,0.133061259489254,0.781987416364876,1
27,2,3477,1843,1,2,1,8,0,0,3,443,191,0.0027415486905398192,0.02682697485586968,0.899939529484195,0.04269355504422082,0
42,1,47110,167,0,6,0,24,2,0,38,342,41,0.6368242388621815,0.3128709370923355,0.23879048926832588,0.617289526334305,1
50,1,4561,1485,1,0,1,7,0,0,4,408,99,0.01415312239168175,0.002421050951704007,0.9534948074666856,0.0839509486813157,0
47,0,4988,454,0,1,1,0,1,1,1,343,182,0.020224643803361298,0.040596604611454125,0.9088723904334214,0.006748152928812557,0
59,1,4362,1882,0,1,0,5,0,1,4,65,273,0.0993193498158468,0.025527602208171164,0.9740983952830963,0.008410298712626307,0
471,0,68150,121,1,0,1,27,5,0,20,254,49,0.6915762641716245,0.8289947892488636,0.10666427011239997,0.7941369186994627,1
2,0,919,3285,0,0,1,5,0,1,1,61,328,0.07862061504263718,0.04839878391437204,0.8700579240499885,0.030376829992684398,0
22,1,4317,2742,1,0,0,7,0,1,0,52,146,0.04720971659696804,0.06757909369270462,0.8510276517209433,0.0846058766130517,0
548,0,66946,43,1,8,2,26,7,1,45,424,48,0.6336609853249492,0.6410212575946264,0.24421821549271244,0.6425821123928059,1
364,1,59041,363,0,8,1,12,9,0,8,320,38,0.7079490472592762,0.4547132593575997,0.057527511262650904,0.5414610786266759,1
16,0,2605,3021,1,0,1,8,1,0,2,35,189,0.029027882893496004,0.09605473241530352,0.8213499764271591,0.05965544541415049,0
57,1,1319,3288,1,0,1,6,1,0,3,251,357,0.07272259972085389,0.04275754781454735,0.9024845597157443,0.015075029760706727,0
37,0,2955,3879,0,0,1,6,0,1,3,291,361,0.010554476001890013,0.04460536713216071,0.9345429210140914,0.0003924667653007474,0
26,0,619,2881,0,1,0,6,1,1,3,508,125,0.06049504530289171,0.04849308557161333,0.9232539707632328,0.04810824805444498,0
1,1,102,3780,0,0,1,1,1,0,4,210,29,0.03963848728167651,0.09373713532175398,0.9037765589733922,0.05146393501502597,0
123,1,32573,215,1,1,4,28,6,0,47,207,14,0.9558187555832222,0.7358013571834283,0.1644468527497526,0.6859006102498908,1
59,1,32095,132,1,7,4,25,4,0,38,479,38,0.6917420285266496,0.3601708076651736,0.14086755352454405,0.733082711676261,1
129,1,26441,115,0,9,3,12,6,0,47,372,33,0.5420294905992863,0.5594503972376083,0.29567947402221123,0.5907519278303166,1
3,1,2242,224,0,0,0,2,0,1,4,99,94,0.061531403431740864,0.013726439784145962,0.8464867719084802,0.024239819548673526,0
6,0,2173,1789,0,0,0,3,1,1,1,5,84,0.05095676788422518,0.028139544479454805,0.8001112731535669,0.01960039088865072,0
25,0,855,90,1,2,1,2,1,0,3,300,54,0.034865726010413156,0.034400288230736764,0.9255173171253721,0.04061636445140633,0
44,0,3114,2570,0,0,0,9,0,0,2,106,181,0.032200742072343226,0.08817482496400085,0.9459705674493597,0.02242735763327436,0
356,0,50159,69,0,8,4,22,4,0,39,257,36,0.8982229842456231,0.8491032529949434,0.2998774564958585,0.6079479761473927,1
24,1,2560,2863,1,0,1,9,1,0,4,461,190,0.05915408843637119,0.08430944663355099,0.8955534565458734,0.09195156147363284,0
51,1,1993,3008,0,0,0,9,1,1,0,237,135,0.07018455800108835,0.036277555588617165,0.8071740603388533,0.022485447213791733,0
20,2,4452,1832,0,1,0,3,1,1,4,23,372,0.049559922212537466,0.09904504619826612,0.9629600135848553,0.08366710506673199,0
1,2,2454,3337,1,2,0,6,0,0,3,282,35,0.06672357094143157,0.07141967672256931,0.8193048924175471,0.08007602293118016,0
25,0,2755,218,1,1,1,1,0,0,0,37,446,0.007077058109418988,0.09999101636938311,0.8048424503485448,0.07048389807322623,0
59,1,2482,1379,0,2,1,8,0,1,3,1,34,0.07426549203646741,0.08967476148685276,0.9689283412786653,0.043708303287789664,0
262,2,27601,364,0,3,1,16,6,0,10,319,7,0.9518870637744362,0.9683021997436461,0.2896537072626038,0.71975145080755,1
51,1,495,3350,1,1,1,7,1,1,3,300,52,0.06396325258679113,0.013460239965824372,0.9942652190829231,0.09856042876405928,0
12,2,2469,2736,1,1,1,8,1,0,3,225,207,0.03712179941719917,0.012414238013414569,0.9407799923843567,0.03089753084588224,0
39,2,4989,341,1,0,1,9,0,0,2,206,196,0.013124642246805762,0.024048525617886174,0.8615366515375731,0.0956490132683685,0
21,0,2126,2954,1,1,0,5,0,0,4,56,118,0.07021280086617607,0.08207858258834426,0.9466702123775024,0.09255601041067751,0
54,2,2061,1545,1,1,0,2,1,0,1,225,264,0.025733265208110014,0.09253243089465901,0.8449802964375162,0.021456264853659413,0
3,2,3061,2779,0,0,0,5,0,1,0,450,443,0.039528469110116884,0.07560934220528726,0.8691025561724967,0.025008277033819484,0
34,1,3754,3060,0,1,1,6,0,1,0,307,197,0.07314655603268763,0.09703467796437082,0.81399987093839,0.01636578274172812,0
55,1,3615,1481,0,0,1,2,0,0,1,339,187,0.05318269476809787,0.05168598948837766,0.8830184084934467,0.061371006701801595,0
64,2,93307,47,0,9,1,7,9,1,21,310,9,0.7907315363568319,0.5799576860243643,0.07081650644130787,0.9244000526674506,1
44,2,530,3707,1,2,1,4,0,1,3,272,425,0.09216464707040449,0.06596553390599784,0.8225916234672803,0.002903327145540313,0
4,1,195,2778,0,0,0,7,0,1,0,470,422,0.036046103007031496,0.04782146291696213,0.8640894887892279,0.09133054443383486,0
8,0,3571,973,1,1,1,6,1,0,0,282,486,0.01253575511762446,0.030981071611619327,0.8753750668632414,0.01403099512673115,0
29,1,169,1799,1,1,1,3,1,1,0,96,28,0.0470603342643955,0.05531706619092713,0.9306865217618455,0.08289526108922979,0
2,0,2388,3360,0,2,0,3,1,0,3,209,57,0.031112341920750266,0.08218722949002576,0.9308036924232536,0.05329671141259001,0
400,0,36663,222,0,4,4,6,9,1,34,327,33,0.5253874649671483,0.5867355035685529,0.1613278510001845,0.6374486466039043,1
15,2,734,324,1,0,0,7,0,1,3,314,419,0.05889492537080085,0.0370560612261106,0.9315045842961911,0.014829778625204704,0
436,1,6070,463,0,6,2,15,2,0,35,210,13,0.5572272337662274,0.3361675950713474,0.189939742885558,0.6734232557786509,1
435,1,47862,143,1,0,1,24,3,1,14,321,4,0.726637384701659,0.9478707325892857,0.26790637895861447,0.9250874619685205,1
25,0,3503,597,0,0,0,5,0,1,4,226,250,0.09177969860195556,0.08452709911964089,0.8000270084110036,0.006861639265998066,0
44,0,1688,1284,1,0,0,9,0,1,2,148,192,0.06716995792779948,0.07454900001256669,0.8816601220129716,0.020156141510962858,0
24,0,3712,1003,0,0,1,5,0,0,1,110,320,0.041173063770312934,0.07905219401936724,0.8094558928314686,0.024784586991852833,0
179,0,46756,494,1,0,3,16,9,1,13,245,22,0.650687098805182,0.4485611203013784,0.20114690870488625,0.9400864137221374,1
37,0,1389,3049,0,0,1,6,1,0,4,262,12,0.041198759045186474,0.0916783556946423,0.8602173354173477,0.039109848325962586,0
529,0,17514,38,0,8,4,17,4,1,32,395,13,0.5970187460140157,0.5178090854175936,0.2618052485235595,0.6413925370668382,1
8,2,1756,2469,0,1,1,5,0,1,0,485,138,0.08421328514023074,0.07051555060575025,0.9906061334269557,0.07401059700504369,0
19,0,632,397,0,0,1,5,1,0,0,73,155,0.00878085122803608,0.0010251912547130204,0.8320704768874533,0.08687116678303866,0
52,0,4100,2509,0,1,0,7,1,1,1,353,325,0.0020813330710572676,0.032513615368667474,0.8131713727900407,0.029896503161329125,0
58,1,2073,1428,0,1,0,2,1,1,1,178,41,0.07679402281164509,0.05660528986752648,0.8751312259943024,0.01609045130595668,0
8,1,1359,1732,0,0,1,6,0,1,3,394,471,0.021715263960762,0.06818001128098469,0.9809910243042836,0.01096827969794021,0
48,1,4398,2165,1,1,0,2,0,1,2,43,247,0.05041427868603768,0.03587490022354761,0.8249036434738654,0.002194366577439977,0
42,2,4623,490,0,1,0,6,1,0,4,423,171,0.013288652011112234,0.010464679030048907,0.9873098730751219,0.097284227732225,0
37,2,3751,1863,1,2,1,5,0,0,2,52,192,0.05268042799212918,0.0679038812406749,0.8458356301913454,0.042135826490543905,0
41,0,1981,1162,0,0,1,8,0,1,1,70,98,0.0685170218054511,0.013486673313361619,0.8305803099929027,0.09576976763311863,0
37,1,3331,1543,1,2,0,4,0,1,1,176,149,0.06902421913196527,0.06409598550572006,0.8340344531669895,0.021751529319315812,0
376,0,57612,403,0,2,1,13,5,0,6,448,16,0.7526954213849251,0.6295062053992951,0.23398000862359375,0.9856554939913659,1
37,2,485,2581,1,1,1,0,1,0,2,39,188,0.049033548987039134,0.0684201521241067,0.8337805535210948,0.05523908269510275,0
5,2,1042,1559,1,2,0,0,0,0,3,117,46,0.09862824707332202,0.0149123411505392,0.9914018252921577,0.0751851449945792,0
48,1,3773,728,1,0,1,0,0,0,4,370,304,0.06586772919058369,0.07866378119413908,0.9056189120922017,0.06282981843149567,0
46,0,1430,2653,1,0,1,0,0,0,0,340,176,0.07979298117010197,0.020040753637535283,0.9454473410996757,0.022664431179596625,0
9,0,4727,2723,0,2,1,9,0,0,4,44,466,0.07687443316464837,0.07791869778978157,0.8725497073099422,0.049294531971454086,0
39,0,2163,3553,0,1,1,8,1,0,2,259,393,0.05385698527871324,0.08137904323232031,0.8411641546570329,0.011222060852345584,0
284,2,71420,203,0,4,0,22,7,0,35,322,30,0.8801655229588613,0.6474595824717488,0.25738609521123895,0.8163699815188283,1
139,1,57032,173,0,3,0,28,8,0,20,224,3,0.6554713223545361,0.962142986706739,0.16363569299171485,0.6764643798442402,1
21,0,900,1111,0,0,1,6,1,1,3,423,467,0.01159236969742371,0.07740149550396004,0.8496779542516065,0.09916040189185912,0
34,0,238,2423,0,2,1,2,1,0,4,332,79,0.07701098471176564,0.0481064976142238,0.9686622577799645,0.0989526979964447,0
46,0,4602,3032,0,2,1,3,1,1,2,295,197,0.07915130824798415,0.048646678198941765,0.935041596568687,0.06306798176588684,0
21,2,3676,1300,0,2,1,3,0,0,4,271,395,0.025443440257031005,0.09288746871592157,0.8689818145552346,0.05357335775536683,0
334,0,98933,471,1,4,0,28,7,1,22,404,36,0.6188877289282384,0.5938647231121672,0.30444498372653284,0.6848373689285114,1
30,2,2797,241,0,0,1,5,1,0,0,201,499,0.03536837765172094,0.09880682732153102,0.9179834187931796,0.09503564005012548,0
579,2,18113,159,1,6,3,6,6,0,7,503,38,0.6781137286142,0.7605815022854552,0.17654009291980383,0.7330036581152448,1
7,2,2179,3423,0,1,0,5,0,1,3,343,308,0.07640941148411731,0.08785890741959794,0.8166592206216604,0.013334072172993518,0
31,1,4319,3301,1,0,1,5,1,0,1,199,422,0.05579965476627059,0.0969648215275726,0.8338593954233902,0.0636310447160947,0
15,2,2735,2845,0,2,0,9,1,0,0,75,310,0.039478147482075676,0.06240779178592762,0.9908610651691326,0.011252853830976062,0
12,0,522,1919,1,0,0,2,1,1,0,341,303,0.02739889467315695,0.07953815333122742,0.9701808854978482,0.056960713401435895,0
31,1,42773,46,0,2,3,28,8,1,20,343,17,0.7125511202514799,0.6609638087271137,0.19082273397451446,0.5193821297202711,1
405,2,59167,195,1,4,3,7,6,0,43,485,15,0.8808718912150693,0.6905003999359078,0.39509009170456055,0.5854741881248725,1
240,1,24063,256,1,8,2,8,5,0,45,479,31,0.5881084467644575,0.6454689612254972,0.30540304676980895,0.666398250647211,1
71,0,14634,294,0,9,2,24,5,0,46,253,7,0.7833086653338731,0.449906633192078,0.15881777862473087,0.6277765583213095,1
8,2,1816,3515,0,2,0,9,1,1,2,383,287,0.09523171069997972,0.08740772048328538,0.8738610815064359,0.040426805629311946,0
11,0,3275,1881,0,0,0,1,1,0,2,12,358,0.053061667245649494,0.019061647215245083,0.9165610319695707,0.05305514686183325,0
58,1,250,1471,1,2,0,8,0,0,1,309,432,0.03109085529635577,0.07855509572861233,0.9741436773425436,0.08791996903436733,0
34,1,3999,3605,0,0,0,8,1,1,4,303,294,0.09288191937719055,0.07805480560107214,0.916867725976364,0.06169857350779162,0
15,2,320,378,0,1,0,7,0,1,3,118,481,0.0787968252715125,0.0550219112844482,0.8149477085244746,0.04484333253706594,0
27,0,103,894,1,2,0,9,0,0,0,133,108,0.011487344271800148,0.03783960255323696,0.9134419617871534,0.012862047397679944,0
25,2,76238,449,0,2,1,7,8,0,36,336,6,0.9020114591380737,0.43000300923013085,0.11620878076673576,0.5350120942346825,1
428,0,94442,83,0,3,1,21,7,1,29,252,39,0.7110791644293564,0.42431076067871004,0.16959090293697435,0.9151909020726555,1
329,1,44959,50,1,7,2,19,3,1,15,282,2,0.8496553039525292,0.4261167354325839,0.08220346273852082,0.9579814833973103,1
1,1,1074,1765,0,2,0,9,1,1,3,390,126,0.003986108334795646,0.07581548837985809,0.9425527793781725,0.09176543187627673,0
44,2,98295,421,1,0,2,27,4,0,47,261,14,0.8298852578963993,0.5604990313509368,0.127708847975275,0.7842838884416407,1
26,0,3249,3194,1,0,1,7,1,0,2,137,382,0.09389113222571055,0.014818059991052224,0.8587301901532177,0.049860142297113046,0
13,0,4294,3078,0,2,0,1,1,0,2,70,62,0.004292837071647904,0.06478435132972858,0.8380387815617659,0.0032153608586669713,0
58,1,1567,2555,1,2,0,3,1,1,0,306,344,0.07934121535809416,0.07230064333345837,0.9917047313712939,0.047805165971509335,0
46,1,1615,2892,1,2,0,3,0,0,4,367,485,0.03924362854080124,0.049426976173920834,0.8476812307342381,0.09786139557672914,0
30,2,852,1922,1,1,0,5,1,0,0,27,151,0.027738220213947774,0.0988249276530974,0.9325245476135249,0.02859212547720479,0
486,2,88999,222,0,4,1,18,5,1,24,352,43,0.7151141971477705,0.4329717853259803,0.31356891972119605,0.814608165429971,1
58,0,1257,870,0,2,0,3,0,1,0,261,61,0.07681521087219073,0.015096464105565989,0.99463497197203,0.09837204560284989,0
508,2,65004,57,1,7,2,23,6,0,14,371,27,0.5118626725928674,0.5052055825130382,0.05632047335692763,0.8766539349288156,1
1,1,24046,18,1,1,4,27,5,1,31,436,38,0.9825044694964441,0.32403855677482296,0.12683600656545027,0.8175891762821911,1
0,1,1624,1035,0,2,0,4,1,1,3,46,324,0.003993706062490099,0.08445732493547894,0.9645632017597867,0.07006873575448742,0
9,1,1289,1496,1,0,0,6,1,1,4,243,319,0.013219582532671926,0.06726517924339095,0.878157300053656,0.03538406610715922,0
518,0,37081,146,1,6,2,15,2,0,32,465,16,0.8548884144558482,0.6255339333860148,0.09553876868861969,0.5021454287497638,1
486,2,27356,38,1,0,4,27,9,1,23,246,44,0.8300397415982173,0.41525571025201174,0.36018391068345734,0.7230676601868895,1
593,0,49221,298,1,7,1,13,7,0,39,427,33,0.8264230279635303,0.46701195964282166,0.18245328629403465,0.8945523811483003,1
35,1,1053,1046,0,0,1,5,1,1,0,314,243,0.0019985908364165915,0.08593891841248674,0.9971102889933254,0.06748627095231857,0
11,1,2279,86,1,2,0,2,1,0,2,42,309,0.09914293192081454,0.0009731586897558154,0.8562971560752077,0.015469250977940675,0
15,0,1248,2502,1,2,1,2,1,0,2,270,507,0.0207851364069643,0.023919556009154377,0.998366255370959,0.03292778384705965,0
48,0,3714,831,0,2,0,0,1,1,4,96,440,0.02846366351250892,0.022306313549190184,0.8484324429682581,0.044006327149820806,0
410,0,87580,180,0,9,0,18,4,0,26,218,45,0.8669869371651746,0.5727617421087652,0.3077658644511918,0.5908244092171813,1
55,1,2932,2680,1,0,0,2,0,0,2,250,116,0.0808198219389395,0.03614234088316629,0.800479720038273,0.026621636453858667,0
48,2,4329,2403,0,2,1,0,1,1,1,144,346,0.058117630539306554,0.004469686645686322,0.9527693621618165,0.08245298834227044,0
473,1,85876,14,1,9,3,5,9,0,6,331,36,0.7516789348156216,0.3545218258331016,0.20591708210309123,0.6783463933039395,1
11,0,3097,2105,1,0,0,7,1,0,2,182,40,0.015446959669807893,0.04493380671272295,0.9785262773494925,0.09867536765941677,0
48,2,3509,1914,1,2,0,3,1,0,1,427,271,0.010237706080455945,0.03818530146685556,0.8663222520661441,0.0489042079963303,0
31,1,1828,3236,0,2,0,3,0,0,2,302,314,0.014351929544850673,0.023957833716063404,0.9318395344403662,0.04517665148050335,0
35,2,3079,2097,1,1,1,5,0,0,3,437,9,0.06438634147340651,0.03056913948168857,0.813246934951268,0.06858426790382995,0
59,0,4883,3292,1,2,1,4,1,0,0,253,211,0.09261985439813103,0.07714098369296953,0.9002342608091263,0.026471668688007245,0
45,1,2409,2095,1,0,1,6,1,0,2,148,233,0.05683608801593237,0.06081962942447059,0.8076952514592268,0.07284250103597804,0
26,1,149,3960,0,2,0,9,0,0,3,31,448,0.07317293934655078,0.05410046531331042,0.9410614255574478,0.06937818392545929,0
289,2,63108,444,1,8,3,7,5,0,41,344,30,0.785270960129941,0.7173246997400515,0.1569286745845788,0.6763881356249845,1
14,0,2251,1891,0,2,0,9,1,1,4,393,458,0.09569475247611087,0.07767458937218273,0.9419303045727183,0.08692891535267543,0
57,2,4508,3603,1,0,1,0,0,0,3,23,217,0.01650996782348335,0.09815734631696649,0.9706655028563936,0.01976710181811683,0
23,1,317,313,1,2,0,8,1,1,4,2,205,0.015579682607344325,0.08802343665036655,0.9462926378553373,0.06993334722668484,0
24,0,170,3379,0,1,1,6,0,0,0,331,175,0.097564690374854,0.002110208240481093,0.9764434172609946,0.07473445232523489,0
42,2,3781,1197,1,2,0,2,1,0,1,190,64,0.01526001225907877,0.00031484011959986846,0.9400241020291905,0.0938329553500088,0
57,2,1707,1531,1,1,0,3,0,1,3,342,509,0.05459921543916701,0.0043560021884567314,0.8005965931291473,0.05617514983899563,0
302,1,45606,147,1,2,2,7,9,1,25,389,48,0.5421977893089178,0.5492047465749246,0.2694962472644118,0.7489343264218926,1
89,2,22466,317,0,4,0,28,5,0,30,388,20,0.5577416370080793,0.45233269428485035,0.27152575960896197,0.5095237240613406,1
590,1,49695,422,0,7,2,14,5,0,32,248,24,0.7437730521340427,0.9795869954147827,0.06042200094997603,0.7768635349782785,1
14,2,1186,948,1,0,1,0,1,1,3,200,383,0.052659335189648084,0.055493876182012625,0.847646621411857,0.028054002950487378,0
10,2,2607,3867,1,1,0,3,0,0,2,34,145,0.0016921994238677574,0.04696000944443124,0.9478227303860717,0.022922126372775534,0
56,0,1992,1954,0,2,0,9,1,1,2,224,180,0.05823073282289144,0.06851665652917012,0.8927552500367656,0.03019130269473044,0
320,2,81450,40,0,8,3,23,3,0,18,289,31,0.7739624187021308,0.568971946761675,0.1584056691221338,0.8449916237385819,1
34,2,1265,3404,0,1,1,3,1,1,0,153,158,0.06415030138798876,0.03529475069797985,0.8071135908437854,0.018265959941174748,0
39,0,3326,1082,1,2,1,9,1,1,2,311,305,0.09055818021048898,0.002695951437810129,0.8683322840030088,0.05683518971152188,0
20,2,386,3724,0,0,0,0,0,0,4,425,12,0.03236470277535585,0.06137351694390582,0.952536589631781,0.05551830108921666,0
98,2,83650,72,0,2,1,12,5,0,6,314,18,0.5976944764058284,0.7241879499854569,0.21676280533806433,0.5813008632662711,1
480,1,35773,218,1,8,4,15,2,1,14,506,6,0.7431854489722103,0.4109723513851723,0.3029573078466301,0.6305269304822552,1
224,1,60530,168,0,4,2,24,7,1,11,320,45,0.8264232465459131,0.9447832908190332,0.040379462725689756,0.872636774614825,1
